Pose Estimation Results
Timestamp,2025-08-13 21:44:29
Global RMSE (pixels),0.238772
Global Mean Error (pixels),0.207755
Total Markers,318

Filename,Marker_ID,RMSE,Mean_Error,X_Position,Y_Position,Z_Position,Rotation_X,Rotation_Y,Rotation_Z
image_000005_20250813_194624_127.jpg,124,0.367295,0.364860,-0.099385,0.157765,0.744556,-103.057,138.620,1.270
image_000005_20250813_194624_127.jpg,62,0.078444,0.077888,0.096220,-0.063853,0.740500,171.941,-25.315,5.873
image_000005_20250813_194624_127.jpg,23,0.150991,0.147820,0.010684,0.070212,0.753481,25.914,170.222,-16.986
image_000005_20250813_194624_127.jpg,203,0.255259,0.254058,0.171537,0.083538,0.770517,-26.472,-182.555,-3.298
image_000003_20250813_194622_124.jpg,124,0.098959,0.097700,-0.102069,0.164106,0.746069,-121.887,134.601,-3.973
image_000003_20250813_194622_124.jpg,98,0.072799,0.072098,-0.147016,-0.003749,0.740817,-9.541,-178.246,8.641
image_000003_20250813_194622_124.jpg,23,0.334110,0.329886,0.023353,0.099713,0.747881,8.696,178.174,5.572
image_000003_20250813_194622_124.jpg,40,0.161286,0.159306,-0.068430,-0.092427,0.749620,8.105,168.508,25.697
image_000003_20250813_194622_124.jpg,203,0.024810,0.024710,0.178319,0.146620,0.765521,9.878,176.898,4.630
image_000003_20250813_194622_124.jpg,62,0.217683,0.215888,0.135947,-0.013762,0.762746,176.389,-7.923,5.900
image_000051_20250813_194711_026.jpg,40,0.168982,0.167267,-0.047481,-0.130515,0.706283,6.899,171.701,40.000
image_000051_20250813_194711_026.jpg,98,0.129690,0.128762,-0.129203,-0.048953,0.735961,11.850,165.759,-19.306
image_000051_20250813_194711_026.jpg,62,0.281355,0.280566,0.155462,-0.060028,0.770169,-160.973,7.460,-5.046
image_000051_20250813_194711_026.jpg,124,0.275692,0.274877,-0.089043,0.111301,0.798782,-111.151,120.185,11.117
image_000051_20250813_194711_026.jpg,23,0.048311,0.048118,0.039665,0.050248,0.799877,7.339,174.362,27.454
image_000051_20250813_194711_026.jpg,203,0.274019,0.273773,0.192463,0.093152,0.822340,8.169,172.759,27.380
image_000029_20250813_194648_478.jpg,124,0.175799,0.169570,-0.097468,0.148606,0.615602,-120.844,130.642,-37.708
image_000029_20250813_194648_478.jpg,203,0.256959,0.255737,0.181200,0.133825,0.640639,9.680,173.010,-13.702
image_000029_20250813_194648_478.jpg,23,0.496690,0.485279,0.027642,0.088209,0.640279,9.117,180.704,-11.817
image_000029_20250813_194648_478.jpg,98,0.133107,0.130508,-0.145448,-0.015761,0.648363,8.177,173.649,-9.947
image_000029_20250813_194648_478.jpg,40,0.177136,0.176166,-0.065781,-0.102448,0.659840,-9.600,-184.464,16.365
image_000029_20250813_194648_478.jpg,62,0.203558,0.202407,0.138988,-0.023282,0.667974,167.469,-7.242,5.419
image_000002_20250813_194621_123.jpg,124,0.099097,0.097844,-0.110666,0.158818,0.749058,-126.283,130.849,-4.086
image_000002_20250813_194621_123.jpg,203,0.077435,0.077052,0.170589,0.159993,0.751568,2.031,176.594,-2.164
image_000002_20250813_194621_123.jpg,40,0.177193,0.170490,-0.057449,-0.096401,0.745081,3.840,173.321,2.531
image_000002_20250813_194621_123.jpg,98,0.191546,0.186652,-0.143552,-0.013378,0.747088,-1.712,-183.973,-8.857
image_000002_20250813_194621_123.jpg,23,0.414254,0.393874,0.020602,0.103612,0.749258,-3.067,-177.977,3.628
image_000002_20250813_194621_123.jpg,62,0.019140,0.018903,0.140535,-0.002629,0.750669,179.739,-1.918,1.477
image_000033_20250813_194652_579.jpg,124,0.341182,0.334874,-0.095224,0.108477,0.687472,-134.993,116.484,-35.068
image_000033_20250813_194652_579.jpg,98,0.109171,0.108519,-0.103542,-0.062600,0.727706,-13.184,163.435,-13.023
image_000033_20250813_194652_579.jpg,23,0.124727,0.124126,0.036244,0.082601,0.728571,-12.537,163.256,-23.383
image_000033_20250813_194652_579.jpg,203,0.236553,0.236245,0.173079,0.170271,0.762407,-11.845,164.485,-18.670
image_000033_20250813_194652_579.jpg,40,0.140632,0.140377,-0.008878,-0.124570,0.765235,-13.993,162.623,-14.478
image_000033_20250813_194652_579.jpg,62,0.445409,0.444295,0.166231,0.007356,0.789726,-191.788,-15.298,-24.780
image_000006_20250813_194625_159.jpg,40,0.277248,0.276168,-0.082445,-0.103584,0.651470,15.195,169.063,41.058
image_000006_20250813_194625_159.jpg,98,0.254210,0.253723,-0.157312,-0.017195,0.685819,-14.694,-179.149,-40.044
image_000006_20250813_194625_159.jpg,62,0.133703,0.133049,0.125461,-0.050549,0.704507,-156.591,12.478,-3.300
image_000006_20250813_194625_159.jpg,23,0.119596,0.119259,0.019031,0.062587,0.725761,14.540,172.130,40.699
image_000006_20250813_194625_159.jpg,124,0.236613,0.235988,-0.102670,0.133126,0.753958,-104.285,123.102,19.284
image_000006_20250813_194625_159.jpg,203,0.334245,0.333499,0.176274,0.093814,0.773449,-14.639,-180.428,-33.390
image_000035_20250813_194654_615.jpg,124,0.326605,0.324497,-0.081456,0.113396,0.672154,-125.101,113.128,-39.689
image_000035_20250813_194654_615.jpg,98,0.174157,0.173683,-0.099338,-0.057001,0.704360,-9.091,155.817,-11.441
image_000035_20250813_194654_615.jpg,23,0.306700,0.305583,0.042043,0.082107,0.730858,-8.412,155.861,-17.752
image_000035_20250813_194654_615.jpg,40,0.097681,0.097557,-0.012430,-0.123949,0.748099,-9.027,157.129,-15.936
image_000035_20250813_194654_615.jpg,203,0.194103,0.193831,0.177643,0.163663,0.786422,-8.378,157.857,-16.775
image_000035_20250813_194654_615.jpg,62,0.140834,0.140768,0.163108,-0.000321,0.812073,165.210,7.975,31.712
image_000049_20250813_194708_990.jpg,124,0.138295,0.137888,-0.101941,0.078297,0.792152,111.356,-122.122,30.380
image_000049_20250813_194708_990.jpg,23,0.156796,0.155963,0.022540,0.022527,0.829158,8.414,185.122,21.163
image_000049_20250813_194708_990.jpg,203,0.434681,0.432893,0.178533,0.071675,0.844979,8.105,171.242,-19.370
image_000049_20250813_194708_990.jpg,98,0.219117,0.218455,-0.148542,-0.083149,0.845547,7.162,174.236,-21.709
image_000049_20250813_194708_990.jpg,62,0.129427,0.129066,0.136115,-0.084657,0.878612,164.828,-5.664,7.166
image_000049_20250813_194708_990.jpg,40,0.198023,0.197593,-0.069056,-0.168515,0.879305,6.946,171.462,-20.815
image_000028_20250813_194647_474.jpg,124,0.213602,0.211937,-0.124595,0.162168,0.645555,-119.084,138.490,-1.647
image_000028_20250813_194647_474.jpg,203,0.057483,0.056938,0.153771,0.134419,0.667872,12.470,177.450,-10.665
image_000028_20250813_194647_474.jpg,98,0.194656,0.192586,-0.179837,-0.001078,0.666275,11.309,178.432,2.192
image_000028_20250813_194647_474.jpg,23,0.141269,0.138265,-0.002657,0.094690,0.658666,11.605,171.814,-0.612
image_000028_20250813_194647_474.jpg,40,0.034653,0.034257,-0.104121,-0.092847,0.667698,-12.606,-179.724,4.144
image_000028_20250813_194647_474.jpg,62,0.153223,0.150331,0.104563,-0.023102,0.678018,173.421,-11.691,-1.728
image_000027_20250813_194646_443.jpg,40,0.077491,0.073939,-0.131044,-0.093728,0.712795,18.725,174.929,13.595
image_000027_20250813_194646_443.jpg,98,0.186258,0.184303,-0.201087,0.003464,0.724192,18.132,151.221,-1.250
image_000027_20250813_194646_443.jpg,124,0.129990,0.128889,-0.136114,0.165297,0.732090,-111.509,135.585,-3.710
image_000027_20250813_194646_443.jpg,203,0.112924,0.112538,0.135344,0.111755,0.715784,17.095,168.310,5.110
image_000027_20250813_194646_443.jpg,23,0.096784,0.094008,-0.017708,0.087793,0.737002,20.444,183.297,-6.119
image_000027_20250813_194646_443.jpg,62,0.106396,0.105387,0.081601,-0.039230,0.733795,184.044,-19.733,10.188
image_000001_20250813_194620_091.jpg,203,0.340157,0.339374,0.153402,0.127559,0.714907,-4.096,-146.278,25.549
image_000001_20250813_194620_091.jpg,124,0.064515,0.062853,-0.123791,0.131012,0.735039,117.760,-125.580,28.184
image_000001_20250813_194620_091.jpg,40,0.285558,0.280858,-0.071824,-0.125094,0.730522,-3.410,-180.687,-0.732
image_000001_20250813_194620_091.jpg,62,0.328218,0.326667,0.125601,-0.031719,0.727809,179.569,-2.626,-40.032
image_000001_20250813_194620_091.jpg,23,0.338810,0.331929,0.007968,0.074252,0.727529,2.101,171.824,-4.084
image_000001_20250813_194620_091.jpg,98,0.208800,0.207583,-0.156825,-0.042142,0.735807,3.073,156.384,15.929
image_000021_20250813_194640_403.jpg,40,0.095806,0.091299,-0.002450,-0.121176,0.640495,1.663,174.989,24.201
image_000021_20250813_194640_403.jpg,98,0.152620,0.151056,-0.087252,-0.039035,0.645663,-2.525,-185.444,-27.404
image_000021_20250813_194640_403.jpg,62,0.272533,0.271495,0.192971,-0.034183,0.685245,-166.321,2.249,-11.947
image_000021_20250813_194640_403.jpg,124,0.149907,0.149533,-0.056670,0.126614,0.692936,-114.786,118.131,5.588
image_000021_20250813_194640_403.jpg,23,0.270768,0.269481,0.074319,0.071127,0.705708,2.858,173.105,19.581
image_000021_20250813_194640_403.jpg,203,0.092855,0.092658,0.218978,0.121487,0.723007,2.705,169.758,21.461
image_000026_20250813_194645_443.jpg,40,0.050431,0.049105,-0.135887,-0.099239,0.687984,23.327,173.814,22.676
image_000026_20250813_194645_443.jpg,98,0.032747,0.032462,-0.201907,-0.001263,0.711313,23.716,174.958,17.283
image_000026_20250813_194645_443.jpg,62,0.128321,0.123869,0.078110,-0.058874,0.727394,185.686,-23.507,-1.139
image_000026_20250813_194645_443.jpg,124,0.249869,0.248898,-0.129351,0.154240,0.741020,-105.452,137.852,7.880
image_000026_20250813_194645_443.jpg,23,0.173979,0.172893,-0.015382,0.071231,0.734701,23.150,176.131,20.584
image_000026_20250813_194645_443.jpg,203,0.105233,0.104830,0.143413,0.089931,0.752297,22.438,173.562,14.789
image_000010_20250813_194629_195.jpg,124,0.337121,0.336269,-0.058371,0.140096,0.776221,108.951,-111.801,51.965
image_000010_20250813_194629_195.jpg,203,0.265556,0.265532,0.211266,0.154833,0.820085,-13.995,-140.942,-18.653
image_000010_20250813_194629_195.jpg,23,0.657319,0.655599,0.064813,0.101716,0.827338,1.247,160.638,-51.738
image_000010_20250813_194629_195.jpg,98,0.943312,0.941175,-0.098915,-0.001500,0.867049,2.252,162.693,-49.668
image_000010_20250813_194629_195.jpg,62,0.202563,0.202465,0.177698,0.018386,0.901906,146.182,-0.778,13.983
image_000010_20250813_194629_195.jpg,40,0.176858,0.176523,-0.019709,-0.067253,0.904764,-2.363,-157.960,-61.621
image_000022_20250813_194641_407.jpg,124,0.037475,0.037045,-0.141373,0.128858,0.705013,-116.706,121.466,-8.078
image_000022_20250813_194641_407.jpg,98,0.342860,0.340232,-0.179236,-0.034883,0.712278,7.731,166.558,-20.135
image_000022_20250813_194641_407.jpg,23,0.305647,0.303680,-0.016390,0.069985,0.718611,-6.935,-178.426,31.365
image_000022_20250813_194641_407.jpg,203,0.372852,0.369954,0.136483,0.122398,0.746748,7.571,175.237,-9.422
image_000022_20250813_194641_407.jpg,40,0.129110,0.128521,-0.101492,-0.119084,0.733533,-7.426,-181.982,16.519
image_000022_20250813_194641_407.jpg,62,0.271579,0.268627,0.098560,-0.037874,0.762581,173.362,-6.624,0.935
image_000000_20250813_194619_056.jpg,203,0.219377,0.217502,0.156309,0.126498,0.712202,-1.745,-180.259,4.552
image_000000_20250813_194619_056.jpg,62,0.324626,0.319607,0.126318,-0.035761,0.712171,177.943,-2.462,-0.241
image_000000_20250813_194619_056.jpg,40,0.087229,0.085885,-0.071250,-0.130047,0.718785,2.983,164.290,27.939
image_000000_20250813_194619_056.jpg,124,0.406138,0.401303,-0.125052,0.124356,0.722905,-127.207,130.529,-3.308
image_000000_20250813_194619_056.jpg,23,0.097957,0.094719,0.006749,0.069182,0.717398,-2.022,-182.854,18.759
image_000000_20250813_194619_056.jpg,98,0.037433,0.037186,-0.156313,-0.047335,0.719426,-1.632,-175.604,0.140
image_000017_20250813_194636_335.jpg,124,0.104070,0.103534,-0.063263,0.124853,0.703164,118.231,-117.636,52.950
image_000017_20250813_194636_335.jpg,98,0.188564,0.188340,-0.103528,-0.033386,0.775009,-2.403,156.915,-33.088
image_000017_20250813_194636_335.jpg,23,0.281057,0.280506,0.055524,0.092921,0.771328,-2.674,153.323,-36.428
image_000017_20250813_194636_335.jpg,203,0.118224,0.117997,0.200681,0.164779,0.813165,-0.713,155.932,-38.347
image_000017_20250813_194636_335.jpg,40,0.315241,0.315006,-0.025274,-0.098897,0.837391,-3.235,153.964,-30.095
image_000017_20250813_194636_335.jpg,62,0.257387,0.256943,0.165601,0.014056,0.873505,150.677,3.226,26.768
image_000018_20250813_194637_371.jpg,124,0.295465,0.294363,-0.038133,0.139051,0.717620,118.540,-104.957,62.553
image_000018_20250813_194637_371.jpg,203,0.409972,0.409065,0.221057,0.217516,0.831533,-8.896,150.216,-48.493
